"","text","creation_time","isRetweet","retweet_count","favoite_count","user"
"236"," bharat boycott aamir salman saif shahrukhmbhatt karan all anti hindu we have to punish dem as no justice m secullar PMCJ…",2016-10-23 13:18:54,TRUE,13,0,"surya1156"
"237","What happened to Man City  They forgot how to win",2016-10-23 13:18:27,FALSE,0,0,"Shahrukh_SM11"
"238"," bharat boycott aamir salman saif shahrukhmbhatt karan all anti hindu we have to punish dem as no justice m secullar PMCJ…",2016-10-23 13:16:25,TRUE,13,0,"birajanath"
"239","How Irfan Khan Insulted Shahrukh Khan in st Filmfare awards  HD httpstcoxcoWespyVT via YouTube",2016-10-23 13:16:24,FALSE,0,0,"esshridhar"
"240"," bharat boycott aamir salman saif shahrukhmbhatt karan all anti hindu we have to punish dem as no justice m secullar PMCJ…",2016-10-23 13:16:17,TRUE,13,0,"ajinkyajategaon"
"241"," bharat boycott aamir salman saif shahrukhmbhatt karan all anti hindu we have to punish dem as no justice m secullar PMCJ…",2016-10-23 13:12:40,TRUE,13,0,"HinduJagoran"
"242","boycott aamir salman saif shahrukhmbhatt karan all anti hindu we have to punish dem as no justice m seculla… httpstcoXMkfU",2016-10-23 13:09:16,FALSE,13,6,"2012_bharat"
"243"," BohatHandsome Teacher ten chemical ke name batao

Me Oxygen carbon florin sumreen

nosheen rameen and yasmeen <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E62> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>
Shahrukh",2016-10-23 13:08:20,TRUE,44,0,"FaiqaYawer"
"244"," BohatHandsome Great minds discuss ideas average minds discuss events small minds discuss people Shahrukh",2016-10-23 13:07:11,TRUE,66,0,"FaiqaYawer"
"245"," Latentes Shahrukh Khan shouldve left u chasing the train httpstcoluLXslpgQ",2016-10-23 12:59:10,TRUE,260,0,"rockmycrocs"
"246"," BSKFanClub SalmanKhan with KabirKhan on the sets of Tubelight in Manali httpstcolmPUrGyQM",2016-10-23 12:56:50,TRUE,208,0,"myself_shahrukh"
"247","Dear Zindagi Trailer Teaser  Out Now ft Shahrukh Khan And Alia Bhatt httpstcoMEtHMUDPi via YouTube",2016-10-23 12:55:48,FALSE,0,0,"firedragon2512"
"248","KanikaDhillon  Question on Quora httpstcoPyLzsFz",2016-10-23 12:53:25,FALSE,0,0,"S13RW81"
"249","Shahrukh gives in to peer pressure to make a wrestling movie for maintaining Khan harmony Mumbai Bollywood httpstcokIkzixD",2016-10-23 12:50:56,FALSE,0,0,"ABRanaali1"
"250"," karanjohar Coming tomorrow The fully FILMI song of the year Once you breakup time to find your Cutiepie aedil journeyoflov…",2016-10-23 12:41:47,TRUE,453,0,"myself_shahrukh"
"251"," SRKUniverse SRK On days when I feel happy I wear white

 if you think our KingOfStyle looks smoking hot in white<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E34><U+613C><U+3E35> httpstc…",2016-10-23 12:41:11,TRUE,250,0,"myself_shahrukh"
"252"," BeyarKonst SRKian Adorable Haha love the kid in the back holding his gun to his nose Shahrukh looks amazing as always",2016-10-23 12:40:30,TRUE,1,0,"SRKian__"
"253"," RakeshRoshanN st launch of Kaabil st day on Twitter and st birthday of pinkyWhat a dayglad atleast on d outside we look like…",2016-10-23 12:39:37,TRUE,721,0,"myself_shahrukh"
"254"," billclinton This country still does offer the American dream And if you dont vote youre saying you dont care httpstcoG…",2016-10-23 12:38:53,TRUE,3731,0,"myself_shahrukh"
"255","SRKian Adorable Haha love the kid in the back holding his gun to his nose Shahrukh looks amazing as always",2016-10-23 12:37:54,FALSE,1,2,"BeyarKonst"
"256"," moviesnowtv SpectreOnMN starts in  minutes All we need is  RTs to unlock the Tampcs  and invite to win prizes every hour htt…",2016-10-23 12:37:38,TRUE,290,0,"myself_shahrukh"
"257"," SRKUniverse SRK and my chemistry is organic Karan Johar
httpstcoqhCCSeAAE httpstcodSviLmvfVB",2016-10-23 12:37:22,TRUE,156,0,"myself_shahrukh"
"258","Who is most handsome bollywood actor
SalmanShahRukhAmirHrithikVarunRanveerKShiddharthShahidRanvirSTigerSrof",2016-10-23 12:35:24,FALSE,0,1,"OfficeIi"
"259"," SRKUniverse  if watching King Khan so happy puts a big smile on your face <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E39><U+383C><U+3E32> httpstcooFnqxWKy",2016-10-23 12:34:46,TRUE,252,0,"myself_shahrukh"
"260"," SrBachchan T   As they would say in Gujarat where the World Cup was held  
PHADI NAK  
INDIA beat IRAN  httpstcoHHH…",2016-10-23 12:34:09,TRUE,1996,0,"myself_shahrukh"
"261"," HillaryClinton My son was Captain Humayun Khan He was  years old And he was a Muslim American httpstcoaskRMdV",2016-10-23 12:33:38,TRUE,8066,0,"myself_shahrukh"
"262"," iamsrk Kabaddi…kabaddi…kabaddi We are home Congratulations India Third title on the trot Well done Anup Ajay amp the whole team Ch…",2016-10-23 12:33:07,TRUE,6411,0,"myself_shahrukh"
"263","chankyaa devyanidilli 
BOYCOTT ADHM  DANGAL and Shahrukh too 
Dont deserve any mercy",2016-10-23 12:28:07,FALSE,1,1,"ashind4"
"264","Comeback strong Don andresiniesta <U+2764><U+FE0F>
httpstcocInukCT",2016-10-23 12:25:56,FALSE,0,0,"Shahrukh_SM11"
"265"," FCBarcelona INJURY NEWS Andrés Iniesta expected to be out for  weeks with a knee injury httpstcoRQbmVEut httpstcoVpj…",2016-10-23 12:25:05,TRUE,708,0,"Shahrukh_SM11"
"266"," FCBarcelona NEXT LEAGUE MATCH
<U+26BD><U+FE0F> FC Barcelona vs Granada
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E33><U+383C><U+3E36> 
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E35><U+393C><U+3E65>  pm CET
<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E33><U+623C><U+3E32> FCBGranada FCBlive
Full calendar <U+27A1><U+FE0F> https…",2016-10-23 12:24:51,TRUE,237,0,"Shahrukh_SM11"
"267"," PapersOfBarca Official Iniesta will miss  weeks depending on this recovery fcb fcblive",2016-10-23 12:24:05,TRUE,124,0,"Shahrukh_SM11"
"268","Win today please ChelseaFC <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E39><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E39>",2016-10-23 12:23:44,FALSE,0,0,"Shahrukh_SM11"
"269","Man City will bounce back today",2016-10-23 12:23:27,FALSE,0,0,"Shahrukh_SM11"
"270"," ManCity TEAM NEWS with haysworldwide cityvsaints mcfc httpstcooeMwMS",2016-10-23 12:23:12,TRUE,1385,0,"Shahrukh_SM11"
"271"," BarcaLens A draw in the Sevilla vs Atlético Madrid game would be perfect and Real Madrid not winning",2016-10-23 12:23:01,TRUE,13,0,"Shahrukh_SM11"
"272"," KapilSharmaK Chalo now bye have to go for workout weight bahut badh gya hai need to reduce for next movie  love u all",2016-10-23 12:22:50,TRUE,437,0,"Shahrukh_SM11"
"273"," UpcomingSRKian Only shahrukh sir no aamir no salman 
 httpstcoyUsXDXAR",2016-10-23 12:22:22,TRUE,7,0,"btown_fanatic"
"274"," messistats Lionel Messi
 games
 GOALS
 ASSISTS
 trophies<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+383C><U+3E36>
 HATTRICKS
 Ballon dOr
 golden boot
 UEFA best player <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+383C><U+3E36>…",2016-10-23 12:21:34,TRUE,603,0,"Shahrukh_SM11"
"275","bleedblaugrana Itll be Ronaldos last Ballon DOr MESSI will win it from nest season",2016-10-23 12:21:29,FALSE,0,0,"Shahrukh_SM11"
"276"," shahrukhfann Cant wait for MS DHONI to bat",2016-10-23 12:19:57,TRUE,1,0,"shahrukh_fann"
"277"," shahrukhfann India v New Zealand on the third odi India need  and  of ",2016-10-23 12:19:55,TRUE,1,0,"shahrukh_fann"
"278","Cant wait for MS DHONI to bat",2016-10-23 12:19:48,FALSE,1,0,"shahrukh_fann"
"279"," TouchOfAndres Ac Milan now only  points behind juventus in serie a Could this be their comeback year I really hope so",2016-10-23 12:19:43,TRUE,1,0,"Shahrukh_SM11"
"280","India v New Zealand on the third odi India need  and  of ",2016-10-23 12:19:10,FALSE,1,0,"shahrukh_fann"
"281"," valenciacfen VCF will  carry out a thorough investigation on the incident and  will continue to work to prevent that kind of incident…",2016-10-23 12:18:49,TRUE,14,0,"Shahrukh_SM11"
"282"," Baleinho LOCKSCREEN  One of the best Lionel Messi

RTs and likes are appreciated httpstcocYufIhWES",2016-10-23 12:18:17,TRUE,28,0,"Shahrukh_SM11"
"283","Will imsrk be Brand Ambassador of Apple in India  httpstcoPuAlXp",2016-10-23 12:16:16,FALSE,0,0,"buzz2daychannel"
"284","I added a video to a YouTube playlist httpstcodYYWA Teaser No Of Shahrukhs st day ",2016-10-23 12:15:19,FALSE,0,0,"mukeshagrawal24"
"285","I added a video to a YouTube playlist httpstcoegxylibC Teaser No  st BirthDay of Shahrukh khan",2016-10-23 12:15:18,FALSE,0,0,"mukeshagrawal24"
"286","I added a video to a YouTube playlist httpstcovyzPgZCLmM Baadshah  The Fourth Teaser Of Shahrukhs st Bday gift",2016-10-23 12:15:16,FALSE,0,0,"mukeshagrawal24"
"287","Shahrukh Khan Family Pictures Indian Cebrities httpstconQucZZnaF",2016-10-23 12:13:46,FALSE,0,1,"GunelKhan"
"288","Shahrukh gives in to peer pressure to make a wrestling movie for maintaining Khan harmony  Firstpos httpstcokgHoVWmBPq iamsrk",2016-10-23 12:12:16,FALSE,0,0,"BoIIIywood"
"289"," svnjida I swear I hated Saif Ali Khan for this HOW CAN HE DO THAT TO SHAHRUKH KHAN BRUVV httpstcoNcvhSsM",2016-10-23 12:11:23,TRUE,2,0,"itsSimplySadya"
"290"," shahrukh The latest The ShahrukhARTIST Daily httpstcodkWSRAeid Thanks to umarwrites iSupportPTI MohammadFarooq pti c…",2016-10-23 12:10:31,TRUE,1,0,"Treadstone71LLC"
"291","The latest The ShahrukhARTIST Daily httpstcodkWSRAeid Thanks to umarwrites iSupportPTI MohammadFarooq pti cyberespionage",2016-10-23 12:10:04,FALSE,1,0,"shahrukh383"
"292","KingKhan Shahrukh gives in to peer pressure to make a wrestling movie for maintaining Khan harmony …… httpstcoDHzagSl",2016-10-23 12:09:08,FALSE,0,0,"iamSRK_News"
"293"," Stylewhack Here is much awaited story of ShahRukh Khan FanClub iamsrk SRKUniverse Maishaan sabse badaa fan
Stylewhack Fans https…",2016-10-23 12:08:44,TRUE,130,0,"ShahidRander1"
"294","Which Character of Shahrukh Khan Suits You httpstcoftEvQBmc",2016-10-23 12:01:32,FALSE,0,0,"IamHuzzi"
"295","decertatio Shahrukh Khans radiating enthusiasm never fails to make me smile that was so fun to watch XD",2016-10-23 11:57:36,FALSE,0,1,"nemartpoland"
"296","Shahrukh is Bollywoodact
Salman is Bollywoodcrap 
and KRK is httpstcowRLkuUJF",2016-10-23 11:55:34,FALSE,1,4,"OversmartMe"
"297"," Latentes Shahrukh Khan shouldve left u chasing the train httpstcoluLXslpgQ",2016-10-23 11:42:39,TRUE,260,0,"Amna_nx"
"298","Why Does Katrina Kaif Have to Suck on a Bottle to Sell Juice While Shahrukh Simply Needs to Hold it up and Smile httpstcoAkmoDDoEW",2016-10-23 11:40:23,FALSE,0,0,"instantlyness"
"299"," UpcomingSRKian Only shahrukh sir no aamir no salman 
 httpstcoyUsXDXAR",2016-10-23 11:38:46,TRUE,7,0,"artikumari09"
"300","Shahrukh Khan misses Anushka Sharma as she wraps shoot of Imtiazs film  Free Press Journal … httpstcoimSNeiJJ",2016-10-23 11:36:35,FALSE,0,1,"KKKKiranDotCom"
"301"," MyFakingNews Shahrukh gives in to peer pressure to make a wrestling movie for maintaining Khan harmony
httpstcoheVBKJEf by P…",2016-10-23 11:33:14,TRUE,1,0,"Pushkar327"
"302","Experience Bengal ads featuring Shahrukh Khan to launch soon  The Indian Express  httpstcoOcSZdE… httpstcoUVMJOVz",2016-10-23 11:31:56,FALSE,0,0,"KKKKiranDotCom"
"303","ShahroooO Lastpapers HAHAHAHA LOOK AT HIM Stop acting like a  year old shahrukh Chillp",2016-10-23 11:24:29,FALSE,0,1,"marium_ahmad"
"304"," UpcomingSRKian Only shahrukh sir no aamir no salman 
 httpstcoyUsXDXAR",2016-10-23 11:20:14,TRUE,7,0,"srk_fanzzzz"
"305"," UpcomingSRKian Only shahrukh sir no aamir no salman 
 httpstcoyUsXDXAR",2016-10-23 11:19:49,TRUE,7,0,"InSRKsHEART"
"306","shahrukh khan is the king of acting honestly if you guys dont know him i strongly suggest yall watch his movies it is just incredible",2016-10-23 11:19:35,FALSE,0,1,"ShoheiI_63"
"307","Your twitter crush AskAnisa dont say shahrukh be honest SRKsAnisa",2016-10-23 11:16:07,FALSE,0,0,"RKs_lovely"
"308"," petercrouch At least Im getting a game somewhere <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E64><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E66><U+623C><U+3E62> httpstcoQabJHWIa",2016-10-23 11:15:01,TRUE,23871,0,"Shahrukh_Raja96"
"309"," UpcomingSRKian Only shahrukh sir no aamir no salman 
 httpstcoyUsXDXAR",2016-10-23 11:13:40,TRUE,7,0,"Srkian_zer"
"310","Shahrukh gives in to peer pressure to make a wrestling movie for maintaining Khan harmony
httpstcoheVBKJEf by Pushkar",2016-10-23 11:11:40,FALSE,1,4,"MyFakingNews"
"311"," shahzebsalehzad dont be embarrassed about something  you enjoy oky ",2016-10-23 11:09:33,TRUE,6,0,"Shahrukh_Raja96"
"312"," UpcomingSRKian Only shahrukh sir no aamir no salman 
 httpstcoyUsXDXAR",2016-10-23 11:08:07,TRUE,7,0,"Eva_Srk"
"313","Only shahrukh sir no aamir no salman 
 httpstcoyUsXDXAR",2016-10-23 11:06:20,FALSE,7,1,"UpcomingSRKian"
"314","Guys Vote In The Favor Of ImranKhanPTI And PTIofficial  httpstcoYjrPNYeC",2016-10-23 11:01:45,FALSE,6,7,"Hamza__Shahrukh"
"315"," DesiObsession First look of ‘Dear Zindagi’ starring Alia Bhatt and Shahrukh Khan source princessbhatt httpstcogHmAnc",2016-10-23 10:59:55,TRUE,299,0,"SrkRiya__"
"316","Ss sh sh sh sha sha Shahrukh sir th thi this pose is my fa fav fav favourite pose and fav dialogue is ki ki ki ki k… httpstcouoJTQWCF",2016-10-23 10:54:10,FALSE,0,0,"NathShantu"
"317","I am watching Cake Live  Join me now httpstcoMCMhKWWki httpstcoWqkXJMVtU",2016-10-23 10:49:53,FALSE,0,0,"shahrukh_domki"
"318","I am watching Cake Live  Join me now httpstcocjkDiNHP httpstcoVImsGpJ",2016-10-23 10:49:40,FALSE,0,0,"shahrukh_domki"
"319","I am watching Cake Live  Join me now httpstcoMXTneapq httpstcoeetowbnmF",2016-10-23 10:49:27,FALSE,0,0,"shahrukh_domki"
"320","I am watching Cake Live  Join me now httpstcowZbkjIF httpstcovhCxwwqw",2016-10-23 10:49:12,FALSE,0,0,"shahrukh_domki"
"321","I am watching Cake Live  Join me now httpstcoiemIEIWFK httpstcolnlubssCa",2016-10-23 10:48:56,FALSE,0,0,"shahrukh_domki"
"322"," CrazySRKian Anushka Sharma Shahrukh Khan is my onscreen amp offscreen Hero He is everywhere for me He respect women a lot <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E64> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38> http…",2016-10-23 10:43:38,TRUE,1152,0,"iamdksrk"
"323"," CrazySRKian Anushka Sharma Shahrukh Khan is my onscreen amp offscreen Hero He is everywhere for me He respect women a lot <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E64> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38> http…",2016-10-23 10:40:05,TRUE,1152,0,"SrkRiya__"
"324","Mahira Khan to complete shooting with Shahrukh Khan for Raees in a secret location httpstcoHudCptIx",2016-10-23 10:33:58,FALSE,0,0,"GaalaxyReporter"
"325"," ImranKhanPTI Not just PTI workers the public supports Isl lockdownhttpstcoYIsGMmH",2016-10-23 10:32:01,TRUE,1059,0,"Hamza__Shahrukh"
"326","ajaydevgn
At an event of RCVJ
U WERE LAUGHING WHEN ERIKA DIDNT UNDERSTOOD SRK AS SHAHRUKH

IS THIS HOW U TREAT… httpstcoLapJRxgw",2016-10-23 10:30:26,FALSE,0,0,"donSRKbabi"
"327","ajaydevgn
At an event of RCVJ
U WERE LAUGHING WHEN ERIKA DIDNT UNDERSTOOD SRK AS SHAHRUKH

IS THIS HOW U TREAT UR COLLEAGUE
INHUMAN<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E33>",2016-10-23 10:30:02,FALSE,0,0,"donSRKbabi"
"328","DevFadnavis sir Shahrukh Khan Karan Johar are the few of those people who will promote Pakistan nationals at any costU can have a cont",2016-10-23 10:28:29,FALSE,0,0,"parvindersvijan"
"329"," INSubcontinent Entertainment My chemistry with Shahrukh Kha  TISNews Link  httpstcoRuqzqCnMR",2016-10-23 10:26:00,TRUE,2,0,"narendramodi123"
"330","ErikaKaar ajaydevgn
At event of RCVJ
Ajay wasLAUGHING WHEN u DIDNT UNDERSTOOD SRK AS SHAHRUKH

IS THIS HOW U TREAT UR COLLEAGUE",2016-10-23 10:25:43,FALSE,0,0,"donSRKbabi"
"331","ErikaKaar
At an event of RCVJ
AJAY WASLAUGHING WHEN ERIKA DIDNT UNDERSTOOD SRK AS SHAHRUKH
IS THIS HOW U TREAT… httpstcoCQLldDqp",2016-10-23 10:25:03,FALSE,0,0,"donSRKbabi"
"332","Entertainment My chemistry with Shahrukh Kha  TISNews Link  httpstcoRuqzqCnMR",2016-10-23 10:22:46,FALSE,2,2,"INSubcontinent"
"333","ajaydevgn
At an event of RCVJ
U WERE LAUGHING WHEN ERIKA DIDNT UNDERSTOOD SRK AS SHAHRUKH

IS THIS HOW U TREAT… httpstcoQPhZBOS",2016-10-23 10:20:17,FALSE,0,0,"donSRKbabi"
"334","ajaydevgn
At RCVJ 
U WERE LAUGHING WHEN ERIKA DIDNT UNDERSTOOD SRK AS SHAHRUKH

IS THIS HOW U TREAT UR COLLEAGUE
INHUMAN
Disrespectul",2016-10-23 10:19:48,FALSE,0,0,"donSRKbabi"
"335","ajaydevgn
At an event of RCVJ
U WERE LAUGHING WHEN ERIKA DIDNT UNDERSTOOD SRK AS SHAHRUKH

IS THIS HOW U TREAT UR COLLEAGUE
INHUMAN<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E33><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E31><U+383C><U+3E33>",2016-10-23 10:16:59,FALSE,0,0,"donSRKbabi"
"336","ajaydevgn iamsrk
At an event of RCVJ
U WERE LAUGHING WHEN ERIKA DIDNT UNDERSTOOD SRK AS SHAHRUKH

IS THIS HOW U TREAT UR COLLEAGUE",2016-10-23 10:16:16,FALSE,0,0,"donSRKbabi"
"337"," BohatHandsome Teacher ten chemical ke name batao

Me Oxygen carbon florin sumreen

nosheen rameen and yasmeen <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E62> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>
Shahrukh",2016-10-23 10:14:19,TRUE,44,0,"Isha_world"
"338"," BohatHandsome Great minds discuss ideas average minds discuss events small minds discuss people Shahrukh",2016-10-23 10:14:09,TRUE,66,0,"Isha_world"
"339"," BollyArena My chemistry with Shahrukh Khan is organic Karan Johar httpstcosNxBRVwI",2016-10-23 10:10:47,TRUE,5,0,"Hussain38743575"
"340","Kedar Jhadav implementing Shahrukh Khans wise words Dont underestimate the power of a common man indvsnz",2016-10-23 10:05:58,FALSE,0,0,"eme2ul"
"341"," BohatHandsome Teacher ten chemical ke name batao

Me Oxygen carbon florin sumreen

nosheen rameen and yasmeen <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E62> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>
Shahrukh",2016-10-23 10:03:37,TRUE,44,0,"iHassamayy_"
"342","iamsrk hai Shahrukh Khan   Chennai exap flim is super iam in ur fan   I am chennai u known  Tamil",2016-10-23 09:59:19,FALSE,0,0,"kanimoz71687395"
"343","KingKhan Shahrukh Khan and Alia Bhatt replace Fawad Khan as first guest on Season   Daily Times… httpstcozYdlquUuq",2016-10-23 09:58:35,FALSE,0,0,"iamSRK_News"
"344","iamsrk ajiteshmohan Mr Om Puri and Mr Govinda both Hindus are praising Pakistan and Islam and Mr Shahrukh khan  haha no comments",2016-10-23 09:54:57,FALSE,0,0,"ADILHUSSEIN8"
"345"," BohatHandsome Great minds discuss ideas average minds discuss events small minds discuss people Shahrukh",2016-10-23 09:45:07,TRUE,66,0,"ho_daffa"
"346"," BohatHandsome Teacher ten chemical ke name batao

Me Oxygen carbon florin sumreen

nosheen rameen and yasmeen <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E62> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>
Shahrukh",2016-10-23 09:44:50,TRUE,44,0,"fukraaaaaaa"
"347"," BohatHandsome Teacher ten chemical ke name batao

Me Oxygen carbon florin sumreen

nosheen rameen and yasmeen <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E62> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>
Shahrukh",2016-10-23 09:44:31,TRUE,44,0,"ho_daffa"
"348","Shahrukh khan taking name of Ilayathalapathy Vijay in VijayAwards and the crowds go mad Shouts VETTAI WITH SIVAKASI CRACKER",2016-10-23 09:43:49,FALSE,0,0,"ShanmugamKonar"
"349"," BohatHandsome Teacher ten chemical ke name batao

Me Oxygen carbon florin sumreen

nosheen rameen and yasmeen <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E62> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>
Shahrukh",2016-10-23 09:43:25,TRUE,44,0,"Bohat_Handsome_"
"350"," BohatHandsome Great minds discuss ideas average minds discuss events small minds discuss people Shahrukh",2016-10-23 09:43:01,TRUE,66,0,"Kyaa_hua"
"351"," BohatHandsome Teacher ten chemical ke name batao

Me Oxygen carbon florin sumreen

nosheen rameen and yasmeen <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E62> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>
Shahrukh",2016-10-23 09:42:48,TRUE,44,0,"Kyaa_hua"
"352"," Stylewhack Here is much awaited story of ShahRukh Khan FanClub iamsrk SRKUniverse Maishaan sabse badaa fan
Stylewhack Fans https…",2016-10-23 09:39:56,TRUE,130,0,"MariaBattistel1"
"353"," SRKindoreCFC The old Nd the Cute One iamsrk with shiekhspear Doing Gymming together SHAHRUKH KHAN Looking So Hot SRKCHENNAIFC https…",2016-10-23 09:39:45,TRUE,33,0,"MariaBattistel1"
"354"," SRKindoreCFC Some old Ones our Cute iamsrk Shahrukh Khan  SRKCHENNAIFC httpstcoJspnELD",2016-10-23 09:37:29,TRUE,25,0,"_rshkarshd"
"355","Maybe that is why Shahrukh khan slapped himbecause he always ask such foolish questions httpstcoRhoJgdWyVl",2016-10-23 09:30:24,FALSE,0,0,"kar03tik"
"356","U turnSerial 
DD national  
 to pm 
On th OctMonday
promotion of Amir salman shahrukh film httpstcofEUagjfo",2016-10-23 09:20:44,FALSE,0,3,"RajuRahikwarsrk"
"357","What Shahrukh Replied When His Daughter Asked About Her Religion   httpstcoqVJrmEmKPl httpstcoZIVkgwl",2016-10-23 09:19:20,FALSE,2,7,"godramasonline"
"358"," SRKindoreCFC Struggle means success  success means Shahrukh khan iamsrk  Very hard working Man on the Planet nd still inspiring us…",2016-10-23 09:02:47,TRUE,42,0,"amitn85series"
"359"," Statements By Shahrukh Khan Which Proves Why is he The King Khan Of Bollywood  httpstcoqeHZFQYdk",2016-10-23 08:45:47,FALSE,0,1,"sudeshn46734990"
"360","The Best Mimicry Of Shahrukh Khan  Must watch httpstcocqSQEVskzW",2016-10-23 08:44:35,FALSE,0,0,"Hiza795"
"361","I added a video to a YouTube playlist httpstcocqSQEVskzW The Best Mimicry Of Shahrukh Khan  Must watch",2016-10-23 08:44:33,FALSE,0,0,"Hiza795"
"362","Team Shah Rukh Khan onDaughters Kainght and Kolkata  BOLLYWOOD FAMILY SHAHRUKH KHAN   images abo… httpstcoTfYruElzCx",2016-10-23 08:42:21,FALSE,0,1,"GunelKhan"
"363","kkhushal simba DiCB r u remeber karanjoharshahrukh khanamirkhan they donate rupee to armyby de heart",2016-10-23 08:37:06,FALSE,0,0,"skarambelkar"
"364"," iamhaklaa Shahrukh Khan  The Undisputed King only according to BoxOfficeIndore  BollyArena SRKswarrior httpstcoxbmkJbpwL",2016-10-23 08:18:32,TRUE,71,0,"Here4Salman"
